Gene	Class
Prc1	Promoter
Pde2a	Promoter
Fth1	Promoter
Olfr1428	Promoter
Gm44505	Promoter
Fra10ac1	Promoter
Slf1	Promoter
Arfip1	Promoter
Arl14ep	Promoter
Fastk	Promoter
Srpk2	Promoter
Tax1bp1	Promoter
Rmnd5a	Promoter
Anxa4	Promoter
Gm16023	Promoter
Fntb	Promoter
Pcnx	Promoter
Zfp871	Promoter
Fxyd6	Promoter
Mras	Promoter
Ip6k1	Promoter
Hdac4	Promoter
D2hgdh	Promoter
Washc1	Promoter
P4ha2	Promoter
Cyb5d2	Promoter
Rap1gap2	Promoter
Pafah1b1	Promoter
Coil	Promoter
Mir7235	Promoter
Map2k6	Promoter
Camk2n2	Promoter
Crkl	Promoter
Gtf2i	Promoter
Tmem132b	Promoter
Cacna1e	Promoter
Rnf4	Promoter
Pxk	Promoter
Cdkn2aip	Promoter
Armc3	Promoter
Abi1	Promoter
Kif1bp	Promoter
Gys1	Promoter
Furin	Promoter
Skil	Promoter
Scn2a	Promoter
Cir1	Promoter
Lrrc55	Promoter
Pcif1	Promoter
Eps8	Promoter
Bend5	Promoter
Mast2	Promoter
Btbd19	Promoter
Klf11	Promoter
Mpp5	Promoter
Zfr2	Promoter
Zhx2	Promoter
Slc2a13	Promoter
Tyk2	Promoter
Dnph1	Promoter
Nab1	Promoter
Abca8b	Promoter
Baiap2	Promoter
Pan3	Promoter
Cit	Promoter
Iscu	Promoter
Tmem206	Promoter
Hsd11b1	Promoter
Gm9958	Promoter
Rhobtb2	Promoter
Zfp367	Promoter
Gprin1	Promoter
Sirt5	Promoter
Ssr1	Promoter
Akr1e1	Promoter
Dhtkd1	Promoter
Lrrtm2	Promoter
Gm36173	Promoter
Trim28	Promoter
Zfp574	Promoter
Ptpn5	Promoter
Vkorc1	Promoter
BC024386	Promoter
Jak2	Promoter
Rasa1	Promoter
Exosc9	Promoter
2410004B18Rik	Promoter
Snapc4	Promoter
Rnf24	Promoter
Dynlrb1	Promoter
Mir124a-3	Promoter
Crhr2	Promoter
Lrmp	Promoter
Amn1	Promoter
Runx1t1	Promoter
Akna	Promoter
Tnc	Promoter
Ybx1	Promoter
Mrpl20	Promoter
Gpn1	Promoter
Apol9b	Promoter
Mir6962	Promoter
Gm38431	Promoter
Pkm	Promoter
Uba5	Promoter
Qrich1	Promoter
Zfp651	Promoter
Hdlbp	Promoter
Psmc5	Promoter
Mir99ahg	Promoter
Sidt1	Promoter
Mapk1	Promoter
N4bp2l2	Promoter
Baz1b	Promoter
Mphosph9	Promoter
Gm15787	Promoter
Pgm1	Promoter
Mtmr3	Promoter
Grb10	Promoter
Galntl6	Promoter
Usp14	Promoter
Esco1	Promoter
Nudt3	Promoter
A930033H14Rik	Promoter
Spock2	Promoter
E130307A14Rik	Promoter
Egln2	Promoter
Homer2	Promoter
Ddb1	Promoter
Pgrmc2	Promoter
Tmem167b	Promoter
Stxbp3	Promoter
Lrriq3	Promoter
1700037H04Rik	Promoter
Ubxn2b	Promoter
Pnrc2	Promoter
Lrpprc	Promoter
Gm31333	Promoter
Ttc6	Promoter
Flrt2	Promoter
Eml5	Promoter
Gon7	Promoter
Ankrd9	Promoter
Bsg	Promoter
Foxp4	Promoter
Mpg	Promoter
Iba57	Promoter
Fyttd1	Promoter
Dlg1	Promoter
Rtp4	Promoter
Nucks1	Promoter
Scyl3	Promoter
Parp1	Promoter
Fgf5	Promoter
Znrf3	Promoter
Mfhas1	Promoter
Cdt1	Promoter
Ank3	Promoter
Ech1	Promoter
Rnf169	Promoter
Ffar4	Promoter
Dpm3	Promoter
Rprd2	Promoter
Rabl6	Promoter
Ypel4	Promoter
Catsper2	Promoter
Wnt2	Promoter
Herc6	Promoter
Dctn1	Promoter
St18	Promoter
Creb3	Promoter
Rmdn2	Promoter
Srbd1	Promoter
Hdac9	Promoter
Sav1	Promoter
Palm	Promoter
Nfyb	Promoter
Pfkm	Promoter
Wdr48	Promoter
Gm11110	Promoter
Tex30	Promoter
Fbxl16	Promoter
Atpaf2	Promoter
Gm11520	Promoter
Phospho1	Promoter
Rprml	Promoter
Wipi1	Promoter
Vps8	Promoter
Zfp157	Promoter
Sfswap	Promoter
Fam222a	Promoter
Tsen15	Promoter
Nsg1	Promoter
Rap2a	Promoter
Dph3	Promoter
Eri1	Promoter
Vdac3	Promoter
Phactr1	Promoter
Klf6	Promoter
Arl2bp	Promoter
Asna1	Promoter
Ctcf	Promoter
Bicc1	Promoter
Zfp446	Promoter
Mir9-3	Promoter
Hs3st2	Promoter
LTO1	Promoter
Sf1	Promoter
Slc1a3	Promoter
Naa15	Promoter
Gask1b	Promoter
Nckap1	Promoter
Sirpa	Promoter
Ctsa	Promoter
Trim24	Promoter
Ephb6	Promoter
Klf15	Promoter
Plin2	Promoter
Pars2	Promoter
Zfyve9	Promoter
Ccdc28b	Promoter
Dnajc16	Promoter
Vwa1	Promoter
Csnk1g2	Promoter
Ddn	Promoter
Prpf40b	Promoter
Elovl5	Promoter
Eif1b	Promoter
Smap1	Promoter
Col19a1	Promoter
Trpm8	Promoter
9530068E07Rik	Promoter
Git1	Promoter
Lyrm9	Promoter
Ubald2	Promoter
Etv5	Promoter
Atf6	Promoter
Ppp4r3b	Promoter
Tmtc4	Promoter
Mir7066	Promoter
Fam149a	Promoter
Dlgap2	Promoter
F8	Promoter
Csnk1a1	Promoter
Rnf39	Promoter
Map3k4	Promoter
Chtop	Promoter
Selenof	Promoter
March7	Promoter
Neurod1	Promoter
A930006I01Rik	Promoter
Nphp1	Promoter
Znfx1	Promoter
Lmod3	Promoter
Lrp8	Promoter
Gpr3	Promoter
Tardbp	Promoter
Tmem240	Promoter
Sipa1l1	Promoter
Calm1	Promoter
Akap8l	Promoter
Metap2	Promoter
Zdhhc17	Promoter
Zfat	Promoter
Mir128-2	Promoter
Mir6899	Promoter
Rhbdd1	Promoter
Sag	Promoter
Platr5	Promoter
Adcyap1	Promoter
Hnrnph1	Promoter
Acsl6	Promoter
Akap10	Promoter
Camkk1	Promoter
Ccl5	Promoter
N6amt1	Promoter
Crybg3	Promoter
Lmln	Promoter
Mtus2	Promoter
Chst12	Promoter
Hnrnpd	Promoter
Purb	Promoter
Mcf2l	Promoter
Naxd	Promoter
Uimc1	Promoter
Syk	Promoter
Rmc1	Promoter
4931428F04Rik	Promoter
Mvd	Promoter
Exoc8	Promoter
Zfand3	Promoter
Sat1	Promoter
Arhgef9	Promoter
A230077H06Rik	Promoter
Dbp	Promoter
Snora3	Promoter
Cacng3	Promoter
Vps13a	Promoter
Glis3	Promoter
Erlin1	Promoter
Psd	Promoter
Eno4	Promoter
Ppid	Promoter
Fam160a1	Promoter
Fnbp1l	Promoter
Odf2	Promoter
Exd1	Promoter
Usp8	Promoter
4930402H24Rik	Promoter
A930019D19Rik	Promoter
Prex1	Promoter
Fbxo41	Promoter
Cacna1c	Promoter
Mir882	Promoter
Ckb	Promoter
Fzr1	Promoter
Mettl1	Promoter
Shank3	Promoter
Mstn	Promoter
Crebrf	Promoter
Cdkl3	Promoter
Nme1	Promoter
Tlk2	Promoter
1700092K14Rik	Promoter
Tbcd	Promoter
Hlcs	Promoter
Abcc5	Promoter
Sept5	Promoter
Tmem130	Promoter
Gak	Promoter
Cdc7	Promoter
Htt	Promoter
Osbp2	Promoter
Nacad	Promoter
Cars2	Promoter
Rnf44	Promoter
Epdr1	Promoter
Ggps1	Promoter
Polr2c	Promoter
Cx3cl1	Promoter
Gpr34	Promoter
Unc93a	Promoter
Ankrd27	Promoter
Snrpa1	Promoter
Rps13	Promoter
Frat2	Promoter
Vti1a	Promoter
Arrdc3	Promoter
Il31ra	Promoter
Ankrd33b	Promoter
1700013F07Rik	Promoter
Mir1956	Promoter
Pamr1	Promoter
Map1a	Promoter
Wfdc11	Promoter
Tspan33	Promoter
Slc35b4	Promoter
Krcc1	Promoter
1700034J05Rik	Promoter
Rad23b	Promoter
Ptpn3	Promoter
Tut4	Promoter
Naca	Promoter
Mir8105	Promoter
Elfn2	Promoter
Kcnj4	Promoter
Ddx25	Promoter
Tmem266	Promoter
Hmg20a	Promoter
Hyal1	Promoter
Setd2	Promoter
Trank1	Promoter
Acaa1a	Promoter
Trim7	Promoter
Dusp14	Promoter
Akap1	Promoter
B130034C11Rik	Promoter
Pigp	Promoter
Rubcn	Promoter
Ubl3	Promoter
Ttyh3	Promoter
Golga3	Promoter
Mir6346	Promoter
Nos1ap	Promoter
Nsd2	Promoter
Aftph	Promoter
Tsc22d1	Promoter
Arf4	Promoter
Cdk20	Promoter
Isca1	Promoter
Pcdhac2	Promoter
Gm10637	Promoter
Il34	Promoter
Zbtb12	Promoter
Fabp7	Promoter
Cenpi	Promoter
Relt	Promoter
Mrvi1	Promoter
Got1	Promoter
Noct	Promoter
Col24a1	Promoter
Arl6ip6	Promoter
Zswim2	Promoter
Trpm7	Promoter
Kif16b	Promoter
2500004C02Rik	Promoter
Mocs3	Promoter
Creb5	Promoter
4921529L05Rik	Promoter
Egr4	Promoter
Atg7	Promoter
Aebp2	Promoter
Olfr270	Promoter
Psip1	Promoter
Nkain1	Promoter
Ttc27	Promoter
Galnt14	Promoter
Gm9899	Promoter
Adcy3	Promoter
Rad51ap2	Promoter
Gm16104	Promoter
Ptbp1	Promoter
Krr1	Promoter
Cand1	Promoter
Csdc2	Promoter
Tfcp2	Promoter
Zfp872	Promoter
Hacd3	Promoter
Osbpl10	Promoter
Aff3	Promoter
Clec16a	Promoter
Mgrn1	Promoter
Aff4	Promoter
Map2k4	Promoter
Rab11fip4os2	Promoter
Cdk5r1	Promoter
Tmem94	Promoter
Slc38a10	Promoter
Pcyt2	Promoter
Wsb2	Promoter
Smg7	Promoter
Acbd6	Promoter
Cox20	Promoter
Nfxl1	Promoter
Sepsecs	Promoter
Jakmip1	Promoter
Rgs12	Promoter
Msra	Promoter
Gdf10	Promoter
Zdhhc2	Promoter
Hnrnpk	Promoter
Psmg4	Promoter
Hmgxb4	Promoter
Sesn1	Promoter
Shroom2	Promoter
Gtf2h5	Promoter
Wtap	Promoter
Zfp60	Promoter
Samd4b	Promoter
Nfkbid	Promoter
Tmem86a	Promoter
Mir344d-3	Promoter
Xndc1	Promoter
Ppp1r3c	Promoter
Zswim6	Promoter
Efna3	Promoter
Pde4dip	Promoter
Gad1	Promoter
Smkr-ps	Promoter
Dgki	Promoter
Lrrtm1	Promoter
Wnt7a	Promoter
Tmcc1	Promoter
Iffo1	Promoter
Fkbp4	Promoter
Mknk1	Promoter
Trit1	Promoter
Ppp1r8	Promoter
Sox11	Promoter
Ppm1a	Promoter
Fgd6	Promoter
Tmcc3	Promoter
4933412E12Rik	Promoter
Slc38a1	Promoter
Icam5	Promoter
Sept7	Promoter
Vps26b	Promoter
Sacm1l	Promoter
D230017M19Rik	Promoter
Ptprn	Promoter
Rnf145	Promoter
Fdxr	Promoter
Bcl7b	Promoter
Tyw1	Promoter
Suco	Promoter
Sptbn1	Promoter
Jund	Promoter
Csmd1	Promoter
Habp4	Promoter
1700018A04Rik	Promoter
Mindy3	Promoter
Nrep	Promoter
Adcy7	Promoter
Zfp330	Promoter
Arv1	Promoter
Irf2bp2	Promoter
Sumo3	Promoter
Dip2a	Promoter
Prep	Promoter
L1cam	Promoter
Stxbp5	Promoter
Bclaf1	Promoter
Nectin2	Promoter
Lipt2	Promoter
Lrrc51	Promoter
Coq7	Promoter
Plekha1	Promoter
Cpeb3	Promoter
Arhgef2	Promoter
Otud7b	Promoter
Aknad1	Promoter
Ssna1	Promoter
Ttc16	Promoter
Gapvd1	Promoter
Psmc3	Promoter
Meis2	Promoter
Vstm2l	Promoter
Slc12a5	Promoter
Gt(ROSA)26Sor	Promoter
Raf1	Promoter
Bcat1	Promoter
1700123M08Rik	Promoter
Rragc	Promoter
Clba1	Promoter
Slc9a9	Promoter
Trap1	Promoter
Tom1l2	Promoter
Mrpl45	Promoter
4632428C04Rik	Promoter
Mafk	Promoter
Rimbp2	Promoter
Pbx1	Promoter
Pde6b	Promoter
Morc2a	Promoter
Ykt6	Promoter
Spata13	Promoter
Htr2a	Promoter
Oxnad1	Promoter
Pik3r2	Promoter
Hnrnpa0	Promoter
Dnajc1	Promoter
Fkbp5	Promoter
Arfgef3	Promoter
Ptprk	Promoter
Fam120b	Promoter
Calca	Promoter
Cdk2ap2	Promoter
Serf1	Promoter
Snx18	Promoter
Nlgn1	Promoter
Bbs7	Promoter
E130311K13Rik	Promoter
Arhgap29	Promoter
Sec24d	Promoter
Cwc22	Promoter
Clp1	Promoter
Rad51	Promoter
Atrn	Promoter
Entpd6	Promoter
Pigu	Promoter
Eif6	Promoter
Chd6	Promoter
Rims4	Promoter
Slc35c2	Promoter
Rbm48	Promoter
Cnbp	Promoter
Il5ra	Promoter
Kdm5a	Promoter
Caprin2	Promoter
Smim27	Promoter
Usp24	Promoter
Calr4	Promoter
Zdhhc18	Promoter
Pla2g5	Promoter
Ift172	Promoter
Zfp513	Promoter
Dpysl5	Promoter
Strn3	Promoter
Ttc7b	Promoter
Llph	Promoter
Agap2	Promoter
Derl1	Promoter
Adcy8	Promoter
Ndrg1	Promoter
Naga	Promoter
Cyb5r3	Promoter
Slc38a2	Promoter
Pfdn5	Promoter
Cdc37	Promoter
Spg21	Promoter
Ryk	Promoter
Xirp1	Promoter
Tmem158	Promoter
Ralbp1	Promoter
Ankrd12	Promoter
1810013L24Rik	Promoter
Slit3	Promoter
9230009I02Rik	Promoter
Bcas3	Promoter
Kpnb1	Promoter
Btbd17	Promoter
Gabpa	Promoter
Sst	Promoter
Zscan21	Promoter
Srgap2	Promoter
Mast3	Promoter
Tmem170b	Promoter
Ranbp9	Promoter
Hist1h2be	Promoter
Chrm3	Promoter
Neu1	Promoter
Prrc2a	Promoter
Cdkn1a	Promoter
Ado	Promoter
Man1a	Promoter
Rpf2	Promoter
Gm14634	Promoter
Piga	Promoter
Il1rapl1	Promoter
Ppp1r13l	Promoter
Pih1d1	Promoter
Coro1a	Promoter
R3hcc1l	Promoter
Gria2	Promoter
Strip1	Promoter
Rnpc3	Promoter
4930539J05Rik	Promoter
Arhgef5	Promoter
Kbtbd2	Promoter
Mcm2	Promoter
Etnk1	Promoter
Sdcbp	Promoter
Akirin2	Promoter
Hp1bp3	Promoter
Fhad1	Promoter
H6pd	Promoter
Slc8a1	Promoter
Rab10	Promoter
Frmd6	Promoter
Acot4	Promoter
Thop1	Promoter
Dusp6	Promoter
Tbk1	Promoter
Arc	Promoter
Ift27	Promoter
Srebf2	Promoter
Hspa8	Promoter
Gclc	Promoter
Fem1a	Promoter
Sh3gl1	Promoter
Zdbf2	Promoter
Dis3l2	Promoter
Agap1	Promoter
E4f1	Promoter
Nsg2	Promoter
Chd3	Promoter
Cwc25	Promoter
Atp6v0a1	Promoter
Sun1	Promoter
Ncor2	Promoter
Ptpn4	Promoter
Mgst3	Promoter
Smyd3	Promoter
Spata18	Promoter
C1d	Promoter
Slc1a4	Promoter
Rpl15	Promoter
Colq	Promoter
Klf2	Promoter
Cmah	Promoter
Mir7077	Promoter
Tubb5	Promoter
H2-Ke6	Promoter
Rev3l	Promoter
Slitrk4	Promoter
Acat2	Promoter
Zfp667	Promoter
Gm29443	Promoter
Calm3	Promoter
Tomm40	Promoter
Cebpg	Promoter
Kcnc3	Promoter
Mex3b	Promoter
Mrpl48	Promoter
Snhg1	Promoter
Rcl1	Promoter
Atad1	Promoter
Atp5md	Promoter
Pdzd8	Promoter
Hspb3	Promoter
Nmd3	Promoter
Snx27	Promoter
Camk2d	Promoter
Dapp1	Promoter
A830019L24Rik	Promoter
Prr5l	Promoter
Dhx35	Promoter
Sys1	Promoter
Klhdc10	Promoter
Nt5c3	Promoter
Rbbp4	Promoter
Plekhg5	Promoter
Prps1l3	Promoter
Rd3l	Promoter
Mknk2	Promoter
Atp2b1	Promoter
Angpt1	Promoter
Foxred2	Promoter
Tmem184b	Promoter
Dmc1	Promoter
Brd1	Promoter
Prkag1	Promoter
Letmd1	Promoter
Ppp1r1a	Promoter
Carm1	Promoter
Dpagt1	Promoter
Clpx	Promoter
Pik3cb	Promoter
Oxsr1	Promoter
Ankrd39	Promoter
Map4k4	Promoter
Spats2l	Promoter
Plekhm3	Promoter
Inpp5d	Promoter
Slx4	Promoter
Kcnj12	Promoter
Spag7	Promoter
Nt5c3b	Promoter
Axin2	Promoter
Myadml2	Promoter
Lrrc58	Promoter
Gpn3	Promoter
Rph3a	Promoter
Coro1c	Promoter
Etnk2	Promoter
Hsd17b11	Promoter
Ankrd17	Promoter
Mphosph8	Promoter
Pspc1	Promoter
Erc2	Promoter
Celf2	Promoter
C1ql3	Promoter
Wdr36	Promoter
Gabbr1	Promoter
Rab36	Promoter
Pcdh15	Promoter
Zwint	Promoter
Flicr	Promoter
Hnrnph2	Promoter
Zfp36	Promoter
Fam169b	Promoter
Plekha7	Promoter
Fads2	Promoter
3830408C21Rik	Promoter
Pkia	Promoter
Ubap2l	Promoter
Mrpl9	Promoter
Tars2	Promoter
Gm13710	Promoter
Ddb2	Promoter
Rmdn3	Promoter
Agap3	Promoter
Brk1	Promoter
Vwf	Promoter
2610203C22Rik	Promoter
Necab1	Promoter
Mir8118	Promoter
Sgip1	Promoter
Rcan3	Promoter
Kdm1a	Promoter
Crocc	Promoter
Cog5	Promoter
Fancm	Promoter
Entpd5	Promoter
Mdm2	Promoter
Sstr3	Promoter
Nedd4	Promoter
Gpr45	Promoter
Dgkd	Promoter
Fer	Promoter
Bmerb1	Promoter
Zfp597	Promoter
Tenm2	Promoter
Maml1	Promoter
Mprip	Promoter
Cdk12	Promoter
Coq5	Promoter
Ulk1	Promoter
Npl	Promoter
Abl2	Promoter
Pou2f1	Promoter
Tmem165	Promoter
Nat8l	Promoter
Ogdh	Promoter
Anxa7	Promoter
Gnpnat1	Promoter
Psmb5	Promoter
Pcdh17	Promoter
Spcs3	Promoter
Gsr	Promoter
Mboat1	Promoter
Nrsn1	Promoter
Thnsl1	Promoter
Fech	Promoter
Cxxc1	Promoter
Tent4b	Promoter
Atf6b	Promoter
Pfkl	Promoter
D630013N20Rik	Promoter
Cdk16	Promoter
Sms	Promoter
Otud7a	Promoter
Sptbn2	Promoter
Fau	Promoter
Carnmt1	Promoter
Cemip2	Promoter
Dnmbp	Promoter
Cnnm2	Promoter
Aggf1	Promoter
Slc38a9	Promoter
Tmem131l	Promoter
Pygo2	Promoter
4930519L02Rik	Promoter
Tmem250-ps	Promoter
Mir133c	Promoter
Plcb1	Promoter
D630045J12Rik	Promoter
Zfp398	Promoter
Slc6a1	Promoter
Hnrnpf	Promoter
Rars2	Promoter
Tesk1	Promoter
Zmynd12	Promoter
4933400B14Rik	Promoter
Dock4	Promoter
Sybu	Promoter
Grap2	Promoter
Zfp266	Promoter
Rp9	Promoter
Neil1	Promoter
Adpgk	Promoter
Arih1	Promoter
Nck1	Promoter
Hsp90ab1	Promoter
Ica1l	Promoter
Txndc11	Promoter
Myh10	Promoter
Ndel1	Promoter
Nlk	Promoter
Luc7l3	Promoter
Krtap2-4	Promoter
Prkca	Promoter
BC006965	Promoter
Morc3	Promoter
Kpna1	Promoter
Rpl35a	Promoter
Atp13a4	Promoter
Med15	Promoter
Psmg3	Promoter
Fam20c	Promoter
Col26a1	Promoter
Astn1	Promoter
Gorab	Promoter
Akt3	Promoter
Efcab2	Promoter
Xbp1	Promoter
Camk2b	Promoter
Irs2	Promoter
Cage1	Promoter
Pitrm1	Promoter
Camk2a	Promoter
Napg	Promoter
8030462N17Rik	Promoter
N4bp1	Promoter
Map1lc3b	Promoter
Cstb	Promoter
Foxo3	Promoter
Tent4a	Promoter
D030047H15Rik	Promoter
Bbc3	Promoter
Ap2a1	Promoter
Ccdc114	Promoter
4930429H19Rik	Promoter
Arnt2	Promoter
Dgat2	Promoter
Tmem219	Promoter
Syvn1	Promoter
Ccdc172	Promoter
Cmbl	Promoter
Impa1	Promoter
Kcnab1	Promoter
1500004A13Rik	Promoter
Atp8b2	Promoter
Phtf1	Promoter
Inka2	Promoter
Psd4	Promoter
Bmyc	Promoter
Cers6	Promoter
Myef2	Promoter
Shld1	Promoter
Snx10	Promoter
Cntn4	Promoter
Crbn	Promoter
A2ml1	Promoter
Ints13	Promoter
Mir6400	Promoter
Tdrd7	Promoter
Raver2	Promoter
Trnp1	Promoter
Disp3	Promoter
Cad	Promoter
Mir493	Promoter
Izumo4	Promoter
Pabpc1	Promoter
Zbed4	Promoter
Lmbr1l	Promoter
Mfsd5	Promoter
Npsr1	Promoter
H2afx	Promoter
Bace1	Promoter
Poglut3	Promoter
Scamp2	Promoter
Dag1	Promoter
Uggt1	Promoter
Scmh1	Promoter
Nudt16l1	Promoter
Zfp62	Promoter
Mgat1	Promoter
Vdac1	Promoter
Polr2a	Promoter
Ints2	Promoter
Sgca	Promoter
Psmb3	Promoter
Slc16a6	Promoter
Tnrc6c	Promoter
Trmt2a	Promoter
Tex26	Promoter
Hip1	Promoter
Alkbh2	Promoter
Uap1	Promoter
Wdr62	Promoter
Vstm2a	Promoter
Fam124a	Promoter
Pbx4	Promoter
E230013L22Rik	Promoter
Jarid2	Promoter
Wrnip1	Promoter
Taf4b	Promoter
Pcyox1l	Promoter
Poli	Promoter
Pqlc1	Promoter
Zfp407	Promoter
Adgrl1	Promoter
Cmip	Promoter
Ankrd11	Promoter
Ascc3	Promoter
Phka1	Promoter
Sf3b5	Promoter
Ercc1	Promoter
Mir344d-1	Promoter
Det1	Promoter
Xpo6	Promoter
Rgs10	Promoter
Adgrv1	Promoter
Bdp1	Promoter
Spry1	Promoter
Dap3	Promoter
Mir92b	Promoter
Ncs1	Promoter
Rtn4rl2	Promoter
Itpka	Promoter
Jmjd7	Promoter
Mageb3	Promoter
Sox12	Promoter
1700030C14Rik	Promoter
0610040F04Rik	Promoter
Kcna1	Promoter
D6Wsu163e	Promoter
Mier1	Promoter
Dhcr24	Promoter
Nrd1	Promoter
Yars	Promoter
Sync	Promoter
Pink1	Promoter
Capzb	Promoter
Srm	Promoter
Atl1	Promoter
Hspa2	Promoter
Stk11	Promoter
Zfp811	Promoter
Hsp90b1	Promoter
Ubr5	Promoter
Sqle	Promoter
Lratd2	Promoter
Pmm1	Promoter
Xrcc6	Promoter
Scn8a	Promoter
Prkcsh	Promoter
Tmod3	Promoter
Dbr1	Promoter
Rbms3	Promoter
Ttbk1	Promoter
Lipt1	Promoter
Iqca	Promoter
Smg6	Promoter
Acaca	Promoter
Fn3k	Promoter
Mir339	Promoter
Atp2a2	Promoter
1700025G04Rik	Promoter
Selp	Promoter
Hnrnpdl	Promoter
C530008M17Rik	Promoter
Fut11	Promoter
Slc7a8	Promoter
Med26	Promoter
Slc25a42	Promoter
Mfap3l	Promoter
Wrn	Promoter
Abt1	Promoter
B230303A05Rik	Promoter
Ndufa2	Promoter
Rbfa	Promoter
Zfp612	Promoter
Dhodh	Promoter
Anks1	Promoter
Pim1	Promoter
Arhgef6	Promoter
Pcmt1	Promoter
Mtrr	Promoter
Strn4	Promoter
Dmwd	Promoter
Ppfia3	Promoter
Gm15880	Promoter
Timm10b	Promoter
Rnf40	Promoter
Cyb561a3	Promoter
Dtx4	Promoter
Lgi1	Promoter
Lmna	Promoter
Bcl9	Promoter
Ahcyl1	Promoter
Clcc1	Promoter
Ndst3	Promoter
Nr4a2	Promoter
Ssb	Promoter
Rassf2	Promoter
Macrod2	Promoter
Prkag2	Promoter
Gnai1	Promoter
5430402O13Rik	Promoter
Arl6ip5	Promoter
Cdkn1b	Promoter
Rasef	Promoter
Atpif1	Promoter
Zbtb40	Promoter
Slc26a3	Promoter
Dus4l	Promoter
Akap6	Promoter
Siva1	Promoter
Btg1	Promoter
8430426J06Rik	Promoter
Zbtb16	Promoter
Phip	Promoter
Golga4	Promoter
Ctdspl	Promoter
Myrip	Promoter
Il18rap	Promoter
Mob4	Promoter
Carf	Promoter
Fam174a	Promoter
Neurod2	Promoter
Cdc6	Promoter
Fasn	Promoter
Kalrn	Promoter
Dgcr6	Promoter
Mapkapk5	Promoter
C1ql2	Promoter
Ppp1r15b	Promoter
Kdm5b	Promoter
Ptgs2os	Promoter
Brinp2	Promoter
Tmco1	Promoter
Gabrb1	Promoter
Chac2	Promoter
Ift88	Promoter
Zfp709	Promoter
Rasa3	Promoter
Fancc	Promoter
Arhgap12	Promoter
A930004D18Rik	Promoter
Gm6277	Promoter
Gm7788	Promoter
Celf4	Promoter
Hspa9	Promoter
Ankhd1	Promoter
Mapk4	Promoter
Cmtm3	Promoter
Elmod2	Promoter
6430548M08Rik	Promoter
2310022B05Rik	Promoter
Ddx21	Promoter
Cited2	Promoter
Il4i1b	Promoter
Magel2	Promoter
Smg1	Promoter
Snhg14	Promoter
Mylpf	Promoter
Lifr	Promoter
March6	Promoter
Ghsr	Promoter
1810062G17Rik	Promoter
Lrba	Promoter
Igsf3	Promoter
Ngf	Promoter
Bcl10	Promoter
Dipk1b	Promoter
Alkbh3os1	Promoter
Mapre1	Promoter
Cct7	Promoter
Alms1	Promoter
Rimklb	Promoter
Asph	Promoter
Zkscan16	Promoter
Mtfr1l	Promoter
Kcng3	Promoter
Eipr1	Promoter
Myt1l	Promoter
Ttc9	Promoter
Acot3	Promoter
Rbms2	Promoter
Ywhaz	Promoter
Pde4a	Promoter
Swsap1	Promoter
4930546K05Rik	Promoter
Eef1a1	Promoter
Abcc10	Promoter
Abi2	Promoter
Gm13749	Promoter
Pnkd	Promoter
Rnf187	Promoter
Fam222b	Promoter
Msi2	Promoter
Cacnb1	Promoter
Stat3	Promoter
Metrnl	Promoter
Pigx	Promoter
Pet100	Promoter
Wdr95	Promoter
Dennd1b	Promoter
Rnasel	Promoter
Coq2	Promoter
Cnot6l	Promoter
Uchl1	Promoter
Lias	Promoter
Crmp1	Promoter
Wfs1	Promoter
Abhd6	Promoter
Kbtbd7	Promoter
Gpc6	Promoter
Gpr180	Promoter
Mpv17l2	Promoter
Gdf1	Promoter
Sfxn1	Promoter
Hist1h4k	Promoter
A530046M15Rik	Promoter
Dsc2	Promoter
Def8	Promoter
Rwdd1	Promoter
Tcp10b	Promoter
Slco3a1	Promoter
Galnt18	Promoter
Thumpd1	Promoter
9830132P13Rik	Promoter
Ccn1	Promoter
Lrrc7	Promoter
Tnks1bp1	Promoter
Olfr1020	Promoter
Mpped2	Promoter
Eif3j2	Promoter
Lzts3	Promoter
Dsn1	Promoter
Nfatc2	Promoter
Chchd3	Promoter
Malsu1	Promoter
Gapdh	Promoter
Recql	Promoter
Leprot	Promoter
Ago1	Promoter
Scamp4	Promoter
Zhx1	Promoter
Cpsf1	Promoter
Gcat	Promoter
Idh3a	Promoter
Scamp5	Promoter
Cyp1a1	Promoter
Morf4l1	Promoter
Bag2	Promoter
Klf7	Promoter
Fnip1	Promoter
Evi2	Promoter
Ikzf3	Promoter
Fmnl1	Promoter
Naa50	Promoter
Fgf12	Promoter
Stx1a	Promoter
Kremen1	Promoter
Fam149b	Promoter
Spryd7	Promoter
Pnma2	Promoter
Sugt1	Promoter
Slc7a2	Promoter
Eci2	Promoter
Nme8	Promoter
Stard3nl	Promoter
Nsun6	Promoter
Apbb1ip	Promoter
Arhgap26	Promoter
Cc2d1a	Promoter
Smarca5	Promoter
Ranbp2	Promoter
Mecp2	Promoter
Hbs1l	Promoter
Zfp874b	Promoter
Syne1	Promoter
Vmn1r82	Promoter
Gpr4	Promoter
Cxcl17	Promoter
Pld3	Promoter
Psmc4	Promoter
Tsg101	Promoter
A330040F15Rik	Promoter
Uhrf2	Promoter
Smim15	Promoter
Rpl37	Promoter
Basp1	Promoter
Ropn1l	Promoter
Actrt3	Promoter
Fat4	Promoter
Siah2	Promoter
Slitrk3	Promoter
Mef2d	Promoter
Mir9-1	Promoter
Gon4l	Promoter
